FileName, Time, Average X, Average Y, Average Z, Number of Peaks X, Number of Peaks Y, Number of Peaks Z, Average Jerk X, Average Jerk Y, Average Jerk Z, Average XY, Average XZ, Average YZ ,Gesture
data/Raw Data Cleaned/Jeff brush 3.csv,1.079999924,29.63522013,-1.886792453,-28.40251572,5,5,5,-75.6112685,109.8877939,-205.6876065,31.52201258,58.03773585,26.51572327,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.438000202,14.17846154,-1.255384615,-16.88615385,1,2,2,-58.15131464,68.43248647,-188.9979525,15.43384615,31.06461538,15.63076923,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.052999973,22.02380952,0.071428571,-24.5952381,3,4,4,-42.80513884,74.61052052,-172.2370901,21.95238095,46.61904762,24.66666667,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.079999924,23.74712644,-1.67816092,-25.6091954,2,3,3,58.62294871,186.0185832,-117.6126592,25.42528736,49.35632184,23.93103448,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.079999924,19.37430168,-0.581005587,-20.96089385,1,2,2,-13.7700359,-102.2499796,70.52977232,19.95530726,40.33519553,20.37988827,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.080000162,20.53116531,1.214092141,-23.8699187,2,3,2,-37.348857,22.51971993,-40.5860371,19.31707317,44.40108401,25.08401084,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.253999949,14.30238727,0.530503979,-16.36074271,2,2,1,-38.62299521,352.2380379,-293.0597826,13.77188329,30.66312997,16.89124668,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.071000099,22.64615385,4.102564103,-24.67692308,2,2,3,-8.02589444,247.3020138,-230.1134923,18.54358974,47.32307692,28.77948718,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.079999924,18.45386534,3.052369077,-20.12967581,2,3,2,-6.432868962,0.037841502,-84.9932876,15.40149626,38.58354115,23.18204489,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.165999889,20.96618357,5.256038647,-22.60869565,3,4,3,387.0975413,66.86165297,409.3634022,15.71014493,43.57487923,27.8647343,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.078000069,23.71896956,9.555035129,-14.23887588,3,4,4,-140.3183911,-188.3200115,-203.0165649,14.16393443,37.95784543,23.79391101,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.272000074,7.740139211,2.747099768,-4.027842227,1,1,1,260.5189374,-2.670315415,-103.5211841,4.993039443,11.76798144,6.774941995,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.052999973,20.58690745,9.264108352,-13.29119639,3,4,3,-207.7172713,51.66603309,148.4185468,11.3227991,33.87810384,22.55530474,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.079999924,-0.859649123,30.78947368,-5.01754386,1,2,2,-147.5136417,362.4290487,-302.822342,-31.64912281,4.157894737,35.80701754,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.079999924,14.68094218,-0.942184154,-13.60171306,3,2,3,360.8109247,-740.6468031,-9.093356344,15.62312634,28.28265525,12.65952891,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.078999996,21.28333333,-7.05,-16.2,3,3,4,-113.3861924,-157.2884803,209.1123115,28.33333333,37.48333333,9.15,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.257000208,12.95081967,-4.131147541,-9.93442623,1,1,2,89.49783656,171.9141425,-229.2010563,17.08196721,22.8852459,5.803278689,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.234999895,18.624,-6.736,-13.2,2,4,2,50.99308152,-45.51678155,-319.1863787,25.36,31.824,6.464,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.078999996,17.84375,-8.171875,-13.1875,2,3,3,-4.294647703,-83.37917186,45.22188408,26.015625,31.03125,5.015625,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.079999924,18.2247619,-9.737142857,-14.47619048,4,4,4,-167.6832836,-21.27123132,35.49586243,27.96190476,32.70095238,4.739047619,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.080000162,16.22346369,-2.547486034,-12.78212291,2,2,2,-166.6868603,879.2349569,236.7625929,18.77094972,29.00558659,10.23463687,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,2.301999807,9.014705882,8.117647059,-3.25,1,2,2,-209.5246024,-143.1839335,-570.3782704,0.897058824,12.26470588,11.36764706,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.021000147,15.85611511,12.5323741,-6.561151079,4,3,5,229.2964334,89.89482762,123.5946324,3.323741007,22.41726619,19.09352518,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.079999924,13.22968198,9.625441696,-5.908127208,2,2,2,84.74417204,63.4681633,32.80304077,3.604240283,19.13780919,15.5335689,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.080000162,13.46712803,9.84083045,-7.280276817,2,3,3,-387.210507,430.867654,668.5514632,3.626297578,20.74740484,17.12110727,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.079999924,-9.461928934,22.74111675,3.654822335,1,3,3,-359.2805024,-142.1646741,-63.07573623,-32.20304569,-13.11675127,19.08629442,Lower Hand
data/Raw Data Cleaned/Jeff brush 4.csv,1,503.2,-106.4,-910.4,2,3,4,-138.8900137,-63.27466511,-45.11502431,609.6,1413.6,804,Brush Teeth
data/Raw Data Cleaned/Jeff brush 4.csv,1.075999975,370.0869565,69.2173913,-383.6521739,3,3,3,610.1918087,454.6858991,584.221094,300.8695652,753.7391304,452.8695652,Brush Teeth
data/Raw Data Cleaned/Jeff brush 4.csv,1.078999996,240.2352941,183.0588235,-137.6470588,2,2,2,574.843473,657.9457029,1166.374645,57.17647059,377.8823529,320.7058824,Brush Teeth
data/Raw Data Cleaned/Jeff brush 4.csv,1.078999996,191.4893617,-15.4893617,-193.3617021,4,3,4,-210.3664965,-640.6661739,334.124744,206.9787234,384.8510638,177.8723404,Brush Teeth
data/Raw Data Cleaned/Jeff brush 4.csv,1.079999924,65.96226415,1.509433962,-110.3396226,0,2,2,120.2192266,-553.0743169,-440.0253192,64.45283019,176.3018868,111.8490566,Brush Teeth
data/Raw Data Cleaned/Jeff brush 4.csv,1.000999928,84.125,58.125,-120,2,2,3,43.80411238,356.8878469,770.8725473,26,204.125,178.125,Brush Teeth
data/Raw Data Cleaned/Jeff brush 4.csv,1.157000065,62.37837838,95.78378378,-78.27027027,2,4,3,228.1722935,78.07219688,647.0035876,-33.40540541,140.6486486,174.0540541,Brush Teeth
data/Raw Data Cleaned/Jeff brush 4.csv,1.079999924,74.66666667,103.7241379,-72.09195402,3,3,4,20.41200861,183.4666281,513.3962926,-29.05747126,146.7586207,175.816092,Brush Teeth
data/Raw Data Cleaned/Jeff brush 4.csv,1.080000162,63.84,98.64,-57.52,3,3,3,311.4557742,145.1192761,949.2941656,-34.8,121.36,156.16,Brush Teeth
data/Raw Data Cleaned/Jeff brush 4.csv,1.342999935,49.32110092,58.12844037,-31.26605505,1,2,2,404.0344175,-576.4990706,-55.29085567,-8.80733945,80.58715596,89.39449541,Brush Teeth
data/Raw Data Cleaned/Jeff brush 4.csv,1.147000074,61.7704918,19.21311475,-90.95081967,4,4,4,-110.642292,331.1019487,-667.0953686,42.55737705,152.7213115,110.1639344,Brush Teeth
data/Raw Data Cleaned/Jeff brush 4.csv,1.078999996,41.42222222,61.15555556,-53.45185185,4,4,3,-34.90903571,-0.858530959,-82.06577537,-19.73333333,94.87407407,114.6074074,Brush Teeth
data/Raw Data Cleaned/Jeff brush 4.csv,1.079999924,42.91891892,72.16216216,-32.7027027,4,4,4,-239.3987465,-81.04678317,-937.696196,-29.24324324,75.62162162,104.8648649,Brush Teeth
data/Raw Data Cleaned/Jeff brush 4.csv,0.332000017,13.36842105,22.52631579,-7.526315789,1,1,1,-14.23874221,-1241.328806,-1480.834543,-9.157894737,20.89473684,30.05263158,Brush Teeth
data/Raw Data Cleaned/Jeff brush 5.csv,1.078999996,481.1428571,844,-202.2857143,4,4,4,592.5464087,723.4639253,1010.267769,-362.8571429,683.4285714,1046.285714,Brush Teeth
data/Raw Data Cleaned/Jeff brush 5.csv,1.078999996,207.68,339.84,-167.36,4,2,4,57.83083779,-77.10876199,289.1557117,-132.16,375.04,507.2,Brush Teeth
data/Raw Data Cleaned/Jeff brush 5.csv,1.079999924,70.52631579,286.7368421,-101.2631579,2,4,3,-1316.417788,345.5361025,-249.4195052,-216.2105263,171.7894737,388,Brush Teeth
data/Raw Data Cleaned/Jeff brush 5.csv,1.671000004,-83.68,238.72,4.96,2,2,1,436.7598936,-95.23907728,348.6156668,-322.4,-88.64,233.76,Lower Hand
data/Raw Data Cleaned/Jeff chin 1.csv,1.080000162,325.7142857,-6.857142857,-1015.428571,2,2,4,-148.2960593,44.13476143,-192.1594819,332.5714286,1341.142857,1008.571429,Inactive
data/Raw Data Cleaned/Jeff chin 1.csv,1.078999996,194.3703704,-21.62962963,-446.2222222,2,4,3,306.5267756,-386.7973497,339.0650132,216,640.5925926,424.5925926,Scratch Chin
data/Raw Data Cleaned/Jeff chin 1.csv,1.080999851,136.2051282,-62.56410256,-261.3333333,1,2,3,-489.0366517,174.0730318,-185.7549894,198.7692308,397.5384615,198.7692308,Scratch Chin
data/Raw Data Cleaned/Jeff chin 1.csv,0.498000145,-19.55555556,42.66666667,-161.2444444,1,1,1,-231.3241264,-154.2171364,-57.82881665,-62.22222222,141.6888889,203.9111111,Lower Hand
data/Raw Data Cleaned/Jeff chin 2.csv,1.076999903,300,-68,-908,1,1,2,494.4301709,-161.3553782,151.4184407,368,1208,840,Raise Hand
data/Raw Data Cleaned/Jeff chin 2.csv,1.078999996,242.6666667,-72.76190476,-361.5238095,2,2,2,162.2824702,-96.01906158,244.8548056,315.4285714,604.1904762,288.7619048,Scratch Chin
data/Raw Data Cleaned/Jeff chin 2.csv,1.079999924,47.52941176,-42.82352941,-368.7058824,1,2,2,-743.8529826,403.0731613,-148.3475376,90.35294118,416.2352941,325.8823529,Lower Hand
data/Raw Data Cleaned/Jeff comb 1.csv,1.079999924,-18.73684211,185.6842105,-21.47368421,2,2,2,1822.348725,-1882.118233,191.9782371,-204.4210526,2.736842105,207.1578947,Raise Hand
data/Raw Data Cleaned/Jeff comb 1.csv,1.078999996,154.9387755,-83.91836735,-95.02040816,2,2,2,-1332.307712,-962.3401468,389.285616,238.8571429,249.9591837,11.10204082,Comb Hair
data/Raw Data Cleaned/Jeff comb 1.csv,0.498000145,18.90909091,-98.32727273,-57.30909091,0,0,0,616.8635065,-1368.678435,1098.792535,117.2363636,76.21818182,-41.01818182,Comb Hair
data/Raw Data Cleaned/Jeff comb 2.csv,1.077000141,610.4615385,456.6153846,70.15384615,2,3,3,1023.83376,-292.4791699,567.7754791,153.8461538,540.3076923,386.4615385,Raise Hand
data/Raw Data Cleaned/Jeff comb 2.csv,1.040999889,370.7826087,180.5217391,-6.260869565,1,2,2,334.3455333,-165.93189,-939.3675618,190.2608696,377.0434783,186.7826087,Comb Hair
data/Raw Data Cleaned/Jeff comb 2.csv,1.035000086,266.0571429,-15.31428571,-187.6571429,2,3,2,-568.0482607,-347.1340986,-37.66581005,281.3714286,453.7142857,172.3428571,Comb Hair
data/Raw Data Cleaned/Jeff comb 2.csv,1.079999924,88.34042553,-48.85106383,-156.0851064,2,2,2,457.5272577,788.5169926,427.6848731,137.1914894,244.4255319,107.2340426,Comb Hair
data/Raw Data Cleaned/Jeff comb 2.csv,1.355000019,120.2909091,33.16363636,-89.01818182,2,1,3,-1385.833072,924.3945677,-260.6108305,87.12727273,209.3090909,122.1818182,Comb Hair
data/Raw Data Cleaned/Jeff comb 2.csv,1.052000046,92.36363636,-10.66666667,-129.8181818,2,2,2,174.7044506,-997.420845,1418.961086,103.030303,222.1818182,119.1515152,Comb Hair
data/Raw Data Cleaned/Jeff comb 2.csv,1.078999996,59.24050633,-23.39240506,-87.29113924,2,1,3,176.1017446,1199.952346,-157.4273683,82.63291139,146.5316456,63.89873418,Comb Hair
data/Raw Data Cleaned/Jeff comb 2.csv,1.078999996,102.2417582,-13.18681319,-65.14285714,3,3,3,-132.4339469,-751.7232313,1192.350349,115.4285714,167.3846154,51.95604396,Comb Hair
data/Raw Data Cleaned/Jeff comb 2.csv,1.078999996,23.76237624,-66.37623762,-51.00990099,3,1,3,1265.550961,-409.0466206,352.6309703,90.13861386,74.77227723,-15.36633663,Comb Hair
data/Raw Data Cleaned/Jeff comb 2.csv,1.345999956,44.29090909,-27.49090909,-45.89090909,2,2,2,-749.9290365,1967.020383,1138.25988,71.78181818,90.18181818,18.4,Lower Hand
data/Raw Data Cleaned/Jeff comb 2.csv,0.894999981,-81.06666667,54.33333333,-6.466666667,1,0,3,445.1628555,-786.2344465,77.77511879,-135.4,-74.6,60.8,Lower Hand
data/Raw Data Cleaned/Jeff draw 1.csv,1.079999924,85.71428571,802.2857143,-629.7142857,3,2,3,1.574582125,-10.56616122,-19.13953142,-716.5714286,715.4285714,1432,Draw
data/Raw Data Cleaned/Jeff draw 1.csv,1.079999924,42.15384615,379.0769231,-298.4615385,3,4,4,18.73360934,-12.28653622,85.30837619,-336.9230769,340.6153846,677.5384615,Draw
data/Raw Data Cleaned/Jeff draw 1.csv,1.078999996,30.76923077,274.6666667,-195.2820513,4,4,4,-9.509582356,148.0788887,85.96343682,-243.8974359,226.0512821,469.9487179,Draw
data/Raw Data Cleaned/Jeff draw 1.csv,1.078999996,22.11764706,199.5294118,-141.0196078,3,3,3,35.04933659,25.88508132,-13.89678802,-177.4117647,163.1372549,340.5490196,Draw
data/Raw Data Cleaned/Jeff draw 1.csv,1.079000235,20.57142857,160.7619048,-101.2063492,3,4,3,88.02613724,-93.96825287,-175.2471863,-140.1904762,121.7777778,261.968254,Draw
data/Raw Data Cleaned/Jeff draw 1.csv,1.086999893,18.55555556,108.1111111,-67,2,4,3,-36.14474083,289.155954,385.5406952,-89.55555556,85.55555556,175.1111111,Draw
data/Raw Data Cleaned/Jeff draw 1.csv,1.072000027,23.05882353,129.0352941,-79.43529412,2,3,3,70.51645758,-311.3137923,471.3881209,-105.9764706,102.4941176,208.4705882,Draw
data/Raw Data Cleaned/Jeff draw 1.csv,1.078999996,7.416666667,96.91666667,-70.75,1,3,2,-77.10840206,414.459658,-346.9889306,-89.5,78.16666667,167.6666667,Draw
data/Raw Data Cleaned/Jeff draw 1.csv,1.078999996,6.518518519,96.2962963,-63.77777778,4,4,4,33.8404333,-148.4563779,-36.26083238,-89.77777778,70.2962963,160.0740741,Draw
data/Raw Data Cleaned/Jeff draw 1.csv,1.078999996,3.357142857,29.85714286,-18.5,1,1,1,160.6432311,-224.9004866,1959.841033,-26.5,21.85714286,48.35714286,Draw
data/Raw Data Cleaned/Jeff draw 1.csv,1.078999996,9.35483871,85.29032258,-48.12903226,3,3,4,74.02604227,-220.670789,-59.92966188,-75.93548387,57.48387097,133.4193548,Draw
data/Raw Data Cleaned/Jeff draw 1.csv,1.079999924,6.773722628,85.02189781,-49.75182482,4,4,4,57.43455131,258.9767953,-276.0835037,-78.24817518,56.52554745,134.7737226,Draw
data/Raw Data Cleaned/Jeff draw 1.csv,1.080000162,7.346938776,59.80952381,-34.50340136,3,3,3,-107.0950259,278.4488455,-1274.434737,-52.46258503,41.85034014,94.31292517,Draw
data/Raw Data Cleaned/Jeff draw 1.csv,1.244999886,8.8,74,-33.15,3,4,4,-26.57027898,-221.9171153,180.6458851,-65.2,41.95,107.15,Draw
data/Raw Data Cleaned/Jeff draw 1.csv,1.078999996,2.65060241,28.91566265,-17.39759036,1,2,2,-327.7091237,-1214.454266,-2737.344522,-26.26506024,20.04819277,46.31325301,Draw
data/Raw Data Cleaned/Jeff draw 1.csv,0.166000128,-0.619047619,5.523809524,-11.28571429,0,0,0,289.1568192,385.5424256,96.3856064,-6.142857143,10.66666667,16.80952381,Draw
data/Raw Data Cleaned/Jeff draw 2.csv,1.068000078,121.8461538,859.0769231,-571.0769231,2,4,3,-41.33648983,183.4996835,255.0436644,-737.2307692,692.9230769,1430.153846,Draw
data/Raw Data Cleaned/Jeff draw 2.csv,1.000999928,55.68,409.6,-263.36,2,4,4,-21.65946055,-8.223948192,20.62981073,-353.92,319.04,672.96,Draw
data/Raw Data Cleaned/Jeff draw 2.csv,1.075000048,30.91891892,278.2702703,-173.4054054,3,3,4,-14.26023871,21.74006799,-36.26142203,-247.3513514,204.3243243,451.6756757,Draw
data/Raw Data Cleaned/Jeff draw 2.csv,1.078999996,30.72,215.2,-136.64,3,3,4,24.70556778,262.8658434,-64.33882389,-184.48,167.36,351.84,Draw
data/Raw Data Cleaned/Jeff draw 2.csv,1.292999983,10.42857143,92,-56.57142857,1,2,1,-128.6653615,-264.7895643,-1661.057211,-81.57142857,67,148.5714286,Draw
data/Raw Data Cleaned/Jeff draw 2.csv,1.031000137,20,150.2352941,-91.64705882,3,4,3,-53.27226468,100.3139524,-1244.898623,-130.2352941,111.6470588,241.8823529,Draw
data/Raw Data Cleaned/Jeff draw 2.csv,1.078999996,24.9,137.9,-46.1,2,3,2,154.8699742,-224.1440735,372.3237826,-113,71,184,Draw
data/Raw Data Cleaned/Jeff draw 2.csv,1.080999851,12.55913978,112.0860215,-85.84946237,3,4,5,-220.1011765,-147.1196058,-600.1939671,-99.52688172,98.40860215,197.9354839,Draw
data/Raw Data Cleaned/Jeff draw 2.csv,1.078999996,7.314285714,88.3047619,-78.17142857,3,3,3,-2.233569366,33.46858247,176.8841573,-80.99047619,85.48571429,166.4761905,Draw
data/Raw Data Cleaned/Jeff draw 2.csv,1.335000038,5.192982456,62.38596491,-47.57894737,3,3,2,-2.614715849,138.0422267,107.080245,-57.19298246,52.77192982,109.9649123,Draw
data/Raw Data Cleaned/Jeff draw 2.csv,1.072000027,6.412698413,77.46031746,-58.15873016,2,4,3,-31.37250533,-91.01305687,-79.5255563,-71.04761905,64.57142857,135.6190476,Draw
data/Raw Data Cleaned/Jeff draw 2.csv,1.086999893,6.470588235,61.47058824,-39.11764706,2,3,3,162.3646889,414.5485329,154.2453362,-55,45.58823529,100.5882353,Draw
data/Raw Data Cleaned/Jeff draw 2.csv,1.156000137,7.516778523,71.24832215,-46.97986577,2,4,3,2.803531402,-21.44021077,-249.4672538,-63.73154362,54.4966443,118.2281879,Draw
data/Raw Data Cleaned/Jeff draw 2.csv,1.07799983,7.160493827,67.85185185,-45.03703704,4,4,5,-67.32342341,-134.5407369,114.6315425,-60.69135802,52.19753086,112.8888889,Draw
data/Raw Data Cleaned/Jeff draw 2.csv,0.58100009,8.047337278,26.93491124,-29.01775148,1,0,1,-375.5889187,-1340.094621,-343.1052011,-18.88757396,37.06508876,55.95266272,Draw
data/Raw Data Cleaned/Kelly brush 3.csv,1.023999929,-714,399,-578,2,1,3,534.0547135,618.6003521,-631.8123353,-1113,-136,977,Raise Hand
data/Raw Data Cleaned/Kelly brush 3.csv,1.042000055,447.2,-120.8,-262,4,5,2,166.0075784,-949.3014652,254.1603262,568,709.2,141.2,Brush Teeth
data/Raw Data Cleaned/Kelly brush 3.csv,1,321.5483871,7.741935484,-136,4,3,3,182.0774164,1036.611146,112.5562644,313.8064516,457.5483871,143.7419355,Brush Teeth
data/Raw Data Cleaned/Kelly brush 3.csv,1.075999975,248.744186,2.976744186,-84.09302326,5,5,5,-353.0504664,-796.0113373,-1212.488549,245.7674419,332.8372093,87.06976744,Brush Teeth
data/Raw Data Cleaned/Kelly brush 3.csv,1.548000097,145.0769231,8.153846154,-59.07692308,3,3,3,-284.3521202,-357.8792228,-518.0354965,136.9230769,204.1538462,67.23076923,Brush Teeth
data/Raw Data Cleaned/Kelly brush 3.csv,1.026000023,170.375,-45.875,-25.5,4,3,5,-918.7923166,-125.5426057,-996.8497806,216.25,195.875,-20.375,Brush Teeth
data/Raw Data Cleaned/Kelly brush 3.csv,1.079999924,153.974026,-17.55844156,-65.24675325,4,4,5,-463.031519,-637.1393706,-1041.473119,171.5324675,219.2207792,47.68831169,Brush Teeth
data/Raw Data Cleaned/Kelly brush 3.csv,1.082999945,100.137931,14.98850575,-39.54022989,3,3,3,7.178244333,-421.7856204,-369.9715683,85.14942529,139.6781609,54.52873563,Brush Teeth
data/Raw Data Cleaned/Kelly brush 3.csv,1.077000141,111.36,4.24,-47.12,5,5,4,355.3632846,256.2546722,1333.10223,107.12,158.48,51.36,Brush Teeth
